Type,d(29Si/28Si),d(30Si/28Si)
M,59,54
M,81,54
M,19,54
M,73,54
M,14,54
M,22,54
M,37,54
M,46,54
M,49,54
M,50,54
M,56,54
AB,59,54
M,43.6,53.9
M,42,54
M,48,54
M,33,54
M,69,54
M,70,54
M,22,54
M,59,54
Z,-7,54
AB,13,54
M,19,54
AB,21,54
M,27,54
M,28,54
M,28,54
M,29.6,54.0
M,30,54
M,30,54
M,31,54
M,35,54
M,38,54
M,38,54
M,39,54
M,40,54
M,41,54
M,42,54
M,43,54
M,44,54
M,51,54
M,51.5,54.0
M,52,54
AB,54,54
M,55,54
M,56,54
M,58,54
AB,61,54
M,61,54
M,63,54
AB,68,54
M,75,54
M,75,54
M,77,54
M,88,54
M,34,54
M,19,54
M,9,54
M,39,54
M,44.6,54.0
M,53,54
M,55,54
M,24,54
M,39,54
M,47,54
M,62,54
M,39,54
M,45,54
M,65,54
M,67,54
M,47,54
M,50,54
M,73,54
M,56,54
M,39,54
M,82,54
M,15,54
M,34.8,54.2
M,81,54
Z,-76,54
Z,-16,54
M,60,54
M,69,54
M,73,54
M,22,54
M,41,54
M,62,54
Z,-22,54
M,41,54
M,51,54
M,55,54
M,58,54
M,59,54
M,68,54
M,-9,54
M,56,54
M,42.0,54.3
M,36,54
M,52.09,54.36
M,22,54
M,-10.6,54.4
M,40,54
M,19,54
M,8,54
AB,48,54
M,80,54
M,-89,54
M,59,55
M,64,55
M,68,55
M,68,55
M,74,55
M,75,55
M,20,55
AB,2,55
M,21,55
M,32,55
M,39,55
M,59,55
M,40,55
M,71.6,54.6
M,103,55
Z,-59,55
M,22,55
AB,69,55
M,73,55
M,27,55
M,48.1,54.6
M,67,55
M,24,55
M,57,55
M,35,55
M,51,55
M,57,55
M,24,55
M,49,55
M,2,55
AB,8.7,54.7
M,42,55
M,51,55
M,48,55
M,53,55
M,72,55
M,37,55
M,34,55
M,58,55
M,39,55
M,62,55
M,59,55
M,58,55
M,-12,55
M,15,55
M,22,55
M,37,55
M,54,55
M,74,55
M,89,55
M,-2,55
M,48,55
M,58,55
M,-10,55
M,65,55
M,113,55
M,55.6,54.9
M,0.8,54.9
M,57.1,54.9
M,63,55
M,47.90,54.95
M,44,55
M,12,55
M,56,55
M,46,55
M,44,55
Z,-53,55
Z,-43,55
M,1,55
Z,14,55
M,25,55
M,28,55
M,31,55
M,38,55
M,38,55
M,38,55
M,39,55
M,41,55
M,41,55
M,42,55
M,47,55
M,48,55
M,51,55
M,52,55
M,52,55
M,53,55
M,54,55
M,59,55
M,59,55
M,61,55
M,61,55
M,63,55
M,63,55
M,65,55
M,68,55
M,70,55
M,71,55
M,73,55
M,77,55
AB,85,55
M,88,55
M,88,55
M,48,55
Z,-53,55
M,75,55
M,85,55
M,47,55
M,58,55
Z,-23,55
M,33,55
M,51,55
M,72,55
M,57.0,55.1
M,39,55
M,67,55
M,14,55
M,38,55
M,38,55
M,42,55
M,46,55
M,53,55
M,67,55
M,65,55
M,72,55
M,77,55
M,48,55
M,65,55
M,44.4,55.2
M,43,55
M,30,55
Y,5,55
M,67,55
M,21,55
M,55.0,55.3
M,60,55
M,27,55
M,44.6,55.3
M,66,55
M,23,55
AB,61,55
M,57,55
M,-4,55
M,38,55
M,47,55
M,49,55
M,59,55
M,60,55
M,56,55
M,69,55
M,-32,55
M,43,55
M,-6,55
M,69,55
M,29,55
AB,4,55
M,45,55
M,51,55
M,60,55
M,64,55
M,66,55
M,72,55
M,45,55
M,54.3,55.5
M,56,55
M,63,55
AB,71,56
M,13,56
M,54,56
M,63,56
M,40,56
M,39,56
M,48,56
M,33,56
M,25,56
M,24,56
M,46,56
M,82,56
Y,-12.7,55.6
M,30,56
M,46.1,55.6
M,56.5,55.6
M,53,56
M,53,56
M,37,56
M,60,56
M,31,56
M,62,56
M,66,56
M,73,56
M,48,56
M,47.3,55.7
M,28,56
M,-5,56
AB,8,56
M,11,56
M,19,56
M,47,56
M,48,56
M,53,56
M,61,56
M,52,56
M,49,56
M,25,56
M,42,56
M,28,56
M,76,56
M,39,56
M,-6,56
M,50,56
Y,18,56
M,50.37,55.83
M,47,56
M,54,56
M,25,56
M,86,56
M,18,56
M,5,56
M,42,56
M,47.1,55.9
M,52,56
M,53.2,55.9
M,59,56
AB,33,56
M,56,56
M,63,56
M,39,56
Y,1,56
M,26,56
Y,45,56
M,50,56
M,51,56
M,51,56
M,57,56
M,76,56
M,22,56
M,60,56
M,45,56
M,7,56
M,11,56
M,12,56
M,13,56
Y,17,56
M,28,56
AB,32,56
M,34,56
M,34,56
M,36,56
M,38,56
M,49,56
M,49,56
M,50,56
M,58,56
M,58,56
M,62,56
AB,62,56
M,68,56
M,73,56
M,74,56
M,76,56
M,77,56
AB,78,56
M,79,56
M,88,56
M,89,56
M,98,56
M,36,56
M,60,56
M,67,56
M,72,56
M,111,56
M,53,56
M,14,56
M,72,56
M,41,56
M,69,56
AB,33,56
M,45,56
M,39,56
M,64.8,56.1
M,75.5,56.1
M,70.4,56.1
M,26,56
M,27,56
M,73,56
M,31,56
M,41,56
M,55,56
M,-20.6,56.2
M,35.2,56.2
M,71,56
M,-16,56
M,30,56
M,62,56
M,54,56
M,37,56
M,51,56
M,32,56
M,48,56
M,52,56
M,80,56
Y,13,56
M,51,56
M,3,56
M,20,56
M,62,56
M,-12,56
M,21,56
M,43,56
M,49,56
M,51,56
M,51,56
M,65,56
M,34,56
M,26.4,56.4
M,3,56
M,42,56
M,77,56
M,72,56
M,48,56
M,57,56
Y,-30,56
M,32,56
M,34,56
M,23,56
M,43,56
M,34.6,56.5
M,63,56
M,57,57
M,45,57
AB,40,57
M,43,57
M,49,57
M,60,57
M,64,57
M,75,57
M,63,57
M,56,57
M,77,57
M,69,57
M,42,57
M,34,57
M,94,57
M,28,57
M,52,57
M,54,57
M,65,57
M,73,57
M,39,57
M,19,57
M,39,57
M,46,57
Z,-16,57
M,28,57
M,65,57
M,40,57
M,66,57
M,66.19,56.71
M,18,57
M,27,57
M,72,57
Z,-12,57
M,-1,57
M,9.7,56.8
M,29,57
M,32.3,56.8
M,32.4,56.8
M,39.5,56.8
M,50,57
M,50,57
M,58.6,56.8
M,64,57
M,64,57
M,32,57
M,116,57
M,40,57
AB,84,57
M,48,57
M,8,57
M,73,57
M,58,57
M,25,57
M,36,57
M,45,57
M,19.2,56.9
M,16,57
M,58,57
M,71,57
M,91,57
M,46,57
M,23,57
M,94,57
Z,3,57
M,33,57
M,38.3,57.0
M,40,57
M,42,57
M,46,57
M,50,57
M,50,57
M,52,57
M,52,57
M,56,57
M,59,57
AB,60,57
M,63,57
M,64,57
M,65,57
M,65,57
M,68,57
M,70,57
M,71.1,57.0
M,74,57
M,80,57
AB,82,57
AB,84,57
M,42,57
AB,55,57
M,28,57
M,46,57
M,45,57
AB,28,57
M,9.1,57.1
M,59,57
M,39,57
M,69,57
M,16,57
M,34,57
M,42,57
M,52,57
M,54,57
Y,-8,57
M,72,57
M,36,57
M,49,57
M,3,57
M,48,57
M,39,57
M,41,57
M,45,57
M,52,57
M,59,57
M,68,57
M,68,57
M,77,57
M,44,57
M,29,57
M,62,57
M,29,57
M,65,57
M,49,57
M,27,57
M,32,57
Y,3,57
M,30,57
M,42,57
M,77,57
M,31,57
M,46.7,57.4
M,56,57
M,54,57
M,33,57
M,42,57
M,59,57
M,59,57
M,72,57
M,61,57
M,16,57
AB,77,57
Z,-131,57
M,33,57
M,34,57
M,44,57
M,45,57
M,76,57
M,50.2,57.5
M,52.6,57.5
M,53,58
M,40,58
M,112,58
M,57,58
M,73,58
M,55,58
M,39,58
M,44.09,57.59
Z,-17,58
M,50,58
M,62,58
M,34,58
Z,-1,58
M,77,58
M,13,58
M,40,58
M,80,58
M,72,58
M,75,58
M,43,58
M,56,58
M,67,58
M,74,58
M,75,58
M,46,58
M,53,58
M,47,58
M,31,58
M,33,58
M,46,58
M,72,58
Z,-48,58
M,51,58
M,56,58
M,64,58
M,64,58
M,96,58
M,18.0,57.8
M,57,58
M,15,58
M,42,58
M,3,58
M,60.6,57.9
M,39.32,57.89
M,70,58
M,61,58
M,25,58
M,-1,58
M,17,58
M,57,58
M,48.9,58.0
M,52,58
M,65,58
Z,-14,58
Y,-13,58
M,5,58
M,11,58
M,16,58
M,27,58
M,31,58
M,31,58
M,50,58
M,53,58
M,55,58
M,56,58
M,61,58
M,62,58
M,62,58
M,65,58
M,66,58
M,66,58
M,68,58
M,69,58
M,80,58
M,80,58
M,73,58
M,39,58
M,55,58
M,40,58
M,59,58
M,78,58
M,62,58
M,68,58
M,50,58
M,46,58
M,-7,58
Y,4,58
M,31,58
M,45,58
M,48,58
M,65,58
M,65,58
M,72,58
Z,-46,58
M,58,58
M,44,58
M,58,58
M,62,58
M,58,58
M,51,58
M,50,58
M,73,58
M,58,58
M,57,58
M,61,58
Z,-5,58
M,29,58
M,44,58
M,53,58
M,63,58
M,46,58
M,51,58
M,52,58
M,60,58
M,17,58
M,56,58
M,59,58
M,22,58
M,78,58
M,86,58
M,41,58
M,28,58
M,34,58
M,36,58
M,44,58
M,45,58
M,48,58
M,49,58
M,50,58
M,77,58
M,81,58
M,82,58
M,87,58
Z,-62,58
M,83,58
M,70,58
M,38,58
M,47,58
M,69.1,58.5
M,19,58
M,-40,58
U,63.71,58.48
Z,-16,58
M,45.0,58.5
M,73.3,58.5
M,58,59
M,48,59
M,34,59
M,81,59
M,79,59
M,33,59
M,64,59
M,20,59
M,26,59
M,69,59
M,101,59
M,42,59
M,8,59
M,45,59
M,58,59
M,19,59
M,74,59
M,82,59
M,21,59
M,46,59
AB,64,59
M,66.57,58.77
M,65,59
M,58,59
M,69.9,58.8
M,73.8,58.8
M,31,59
M,50,59
M,75,59
Z,24,59
M,64,59
M,60,59
M,45.7,58.9
M,43,59
M,54,59
M,59,59
M,41,59
M,19,59
M,22,59
M,33,59
M,55,59
M,63,59
M,72,59
M,78,59
M,104,59
M,62,59
M,19,59
M,23,59
M,26,59
AB,29,59
M,39,59
AB,41,59
M,43,59
AB,45,59
M,49,59
M,49,59
M,50,59
M,50,59
M,50,59
M,51,59
M,53,59
M,53,59
M,56,59
AB,58,59
M,60,59
M,60,59
M,63,59
M,70,59
M,70,59
M,77,59
M,82,59
M,94,59
M,80,59
M,78,59
M,29,59
M,55.90,59.07
Y,-0.4,59.1
M,7,59
M,22,59
M,66,59
M,28,59
AB,67,59
M,74,59
M,86,59
M,27,59
M,56,59
M,57,59
M,46,59
M,57,59
M,18,59
M,60,59
M,26,59
M,53,59
M,65,59
M,54,59
M,47,59
Z,-67,59
M,33,59
M,51,59
M,54,59
M,59,59
M,30,59
M,61,59
M,1,59
M,37.42,59.36
M,45.42,59.36
M,41,59
M,48,59
M,24,59
M,35,59
AB,36,59
M,32,59
M,8,59
M,36,59
M,50,59
M,66,59
M,69,59
M,36,59
M,55,59
AB,116,59
Z,-8,59
Y,19,60
M,48.5,59.5
M,68.9,59.5
AB,77,60
M,24,60
M,50,60
M,46,60
M,6,60
AB,34,60
M,53,60
M,82,60
M,55,60
Y,18,60
M,46,60
M,27,60
M,22,60
M,46,60
M,59,60
M,32,60
M,73,60
Y,-1,60
M,89,60
M,37,60
M,59,60
M,58,60
M,33,60
M,54,60
M,56,60
M,62,60
M,64,60
M,70,60
M,70,60
M,59,60
M,22,60
M,92,60
M,50,60
M,44,60
M,45,60
M,49.0,59.8
M,63,60
M,32,60
M,16,60
M,47,60
M,77,60
M,7,60
M,31,60
M,36,60
M,36,60
M,43,60
M,55,60
M,77,60
M,84,60
M,47,60
Y,-16.0,59.9
M,72,60
M,43,60
AB,41,60
M,39,60
M,65,60
M,-9,60
Y,-7,60
Z,5,60
Z,16,60
M,22,60
M,23,60
M,24,60
M,31,60
M,40,60
M,40,60
M,47,60
M,50,60
M,55,60
M,55,60
M,66,60
M,67.7,60.0
M,76,60
M,80,60
M,96,60
M,240,60
M,58,60
M,34,60
M,41,60
M,44,60
M,63,60
M,64,60
M,79,60
M,84,60
M,52,60
M,94,60
Z,-93,60
Y,-20,60
M,17.7,60.1
M,20,60
M,32,60
M,39,60
M,53.2,60.1
M,30,60
M,64,60
M,79,60
M,54,60
M,86,60
M,52,60
M,84,60
M,61,60
M,66,60
M,65,60
M,47.9,60.2
M,62,60
M,-18,60
M,96,60
M,43,60
M,59,60
M,61,60
M,46,60
M,22,60
M,44,60
Z,24,60
M,71,60
M,81,60
M,75,60
M,90,60
M,62.8,60.4
M,14,60
M,64,60
M,28,60
M,46,60
Y,11,60
M,13,60
M,66,60
M,71,60
M,3,60
M,47,60
AB,92,61
M,48,61
M,73,61
M,64,61
M,67,61
Z,18.9,60.5
M,31,61
M,29,61
M,77,61
M,41,61
M,48,61
M,55,61
M,82,61
Z,-38,61
M,32,61
Y,35,61
M,54,61
M,70,61
M,64,61
M,27,61
M,61,61
M,34,61
M,41,61
M,74,61
M,55,61
Z,-56,61
M,9,61
M,41,61
M,62,61
M,23,61
M,63,61
M,31,61
Z,-56,61
M,62.5,60.8
M,32,61
M,42,61
M,47,61
M,50,61
M,85,61
M,89,61
M,64,61
Z,-78,61
M,50,61
M,59,61
M,72,61
M,91,61
M,21,61
M,64,61
M,58,61
M,58,61
AB,50,61
M,19,61
M,64,61
Z,-121,61
Z,-81,61
M,15,61
M,20,61
M,21,61
M,27,61
M,40,61
M,55,61
M,67,61
M,68,61
M,72,61
M,73,61
M,76,61
M,77,61
M,89,61
M,100,61
M,79,61
AB,32,61
M,44,61
M,45,61
M,47,61
M,61,61
M,60,61
M,45,61
M,37,61
M,20,61
M,65,61
AB,36,61
M,48.8,61.1
M,50,61
M,56,61
M,64,61
M,15,61
M,38,61
M,67,61
AB,97,61
M,40,61
M,40,61
M,61,61
M,30,61
M,69.4,61.2
M,49,61
M,-13,61
M,58,61
M,62,61
M,66,61
M,69,61
M,80,61
M,42,61
M,38,61
M,59,61
M,49,61
M,36,61
M,78,61
M,20,61
M,66,61
Z,-54,61
M,31,61
M,48,61
M,53,61
M,61,61
M,87,61
M,58,61
Z,-45,61
M,70,61
M,64.47,61.42
M,36,61
Y,16,61
M,55,61
M,28,61
M,57,61
AB,91,62
M,49,62
M,56,62
M,59,62
M,29,62
M,85,62
M,88,62
M,43,62
M,57,62
M,53,62
AB,48,62
M,1,62
M,72,62
Y,2,62
Y,7,62
M,30,62
M,45,62
M,53,62
M,72,62
M,74,62
M,94,62
M,152,62
M,63,62
M,50,62
M,46,62
M,26,62
M,29,62
M,58,62
M,47,62
M,70.4,61.7
M,90,62
M,14,62
M,32,62
M,65,62
M,36,62
M,77,62
M,79.8,61.8
M,38,62
M,34,62
M,50,62
M,54,62
M,62,62
M,65,62
M,68,62
M,23,62
M,47,62
M,51,62
M,46,62
M,53,62
Y,-25,62
M,43,62
M,66.6,61.9
M,72,62
M,34,62
M,9,62
M,47,62
M,37,62
M,54,62
M,57,62
M,57,62
M,73,62
M,39,62
M,74,62
M,62,62
Z,-14,62
M,0,62
Y,16.0,62.0
Z,22,62
M,25,62
M,45,62
M,45,62
M,46,62
M,46,62
M,49,62
M,50,62
M,50,62
M,57,62
M,58,62
M,60,62
M,61,62
M,62,62
M,62,62
M,70,62
M,74,62
AB,86,62
M,93,62
M,71,62
M,55,62
M,48,62
AB,93.5,62.1
M,75,62
Y,59,62
M,73,62
M,79,62
M,80,62
M,32,62
M,65,62
M,69,62
M,37,62
AB,123,62
M,10,62
M,37.3,62.2
M,61,62
M,74,62
M,99,62
M,59,62
Z,-68,62
M,29,62
M,53,62
AB,56,62
M,59,62
M,74,62
M,20,62
M,44,62
M,43,62
M,61,62
Z,21.5,62.3
M,48,62
M,57,62
M,60,62
M,58,62
M,64,62
M,88,62
M,23,62
M,67,62
M,62,62
M,55,62
M,82,62
M,66,63
M,77,63
Z,-34,63
M,45,63
M,54,63
M,76,63
M,59,63
M,65,63
M,55,63
M,-13,63
M,58,63
M,49,63
M,46,63
M,76,63
Z,-64,63
M,66,63
M,30,63
M,53,63
M,36,63
M,60,63
M,28,63
AB,107,63
M,41,63
M,40,63
M,22,63
M,35,63
Z,-2,63
M,21,63
M,56.3,62.8
M,116,63
M,18,63
M,55,63
M,63,63
M,65,63
M,88,63
M,10,63
M,47,63
M,46,63
M,38,63
M,56,63
AB,58,63
M,78,63
M,3,63
M,57,63
AB,65,63
M,52,63
M,28,63
Z,-61,63
M,68,63
M,80,63
M,82,63
Z,-59,63
Z,-45,63
M,-4,63
M,25,63
M,36,63
M,48,63
M,49,63
M,51,63
M,53,63
M,53,63
M,53,63
M,54,63
M,55,63
M,56,63
M,57,63
M,60.2,63.0
M,76,63
AB,79,63
M,80,63
M,82,63
M,94,63
M,98,63
M,55,63
M,12,63
M,76,63
M,47,63
M,47,63
M,55,63
M,74,63
M,35,63
M,39,63
M,48.1,63.1
M,64.1,63.1
M,132,63
Z,-66,63
M,23,63
M,55,63
M,71,63
M,86,63
M,102,63
M,6,63
M,64.5,63.2
M,70.9,63.2
M,74,63
M,28,63
M,36,63
M,20,63
M,34,63
M,62,63
M,68,63
AB,74,63
M,79,63
M,79,63
M,81,63
M,83,63
M,44,63
M,62,63
Z,-60,63
M,98,63
M,11,63
M,54,63
M,54,63
M,68,63
M,72,63
M,71,63
M,68,64
Z,-130,64
AB,78,64
M,59,64
M,72,64
M,54,64
Y,13,64
M,10.7,63.6
M,26,64
M,73,64
M,58,64
M,77,64
M,94,64
M,52,64
M,35,64
M,52,64
Z,-34,64
Y,-14.9,63.7
Y,-2.8,63.7
AB,14,64
AB,94,64
M,59,64
M,63,64
M,106,64
M,37,64
M,61.04,63.77
M,41,64
M,64,64
Y,-9.2,63.8
M,64,64
AB,101.7,63.8
M,59,64
M,63,64
Z,-10,64
M,74,64
M,-5,64
M,104,64
M,52,64
Y,-5,64
Z,6,64
M,67,64
M,77,64
M,4,64
Z,-42,64
M,75,64
M,39,64
M,16,64
M,4,64
M,29,64
M,47,64
M,48,64
M,51,64
M,54,64
M,58,64
M,58,64
M,59,64
M,60,64
M,62,64
M,64,64
M,64,64
M,65,64
M,72,64
AB,74.6,64.0
AB,91,64
M,109,64
M,142,64
M,51,64
M,53,64
M,70,64
M,74,64
M,63,64
M,47,64
Y,18,64
M,88,64
M,33,64
Z,-18,64
M,49.4,64.1
M,81,64
M,35,64
M,23,64
M,30,64
M,49,64
M,66,64
M,59,64
M,73,64
M,55.2,64.2
Y,42,64
M,86,64
M,84,64
M,69.3,64.2
M,61,64
M,48.9,64.3
M,71,64
M,71,64
M,63,64
M,37,64
M,86,64
M,6,64
M,80,64
M,77,64
Z,-109,64
M,56,64
M,34,64
M,37,64
M,49.5,64.4
M,75,64
M,83,64
M,44,64
M,52,65
M,49,65
M,58,65
M,67,65
M,36,65
M,62.8,64.6
M,75.0,64.6
M,37,65
M,49,65
M,52,65
M,65,65
M,79,65
M,80,65
M,40,65
M,6,65
M,57,65
M,54,65
M,68.09,64.66
M,68,65
M,28,65
M,96,65
M,67,65
M,57,65
M,61,65
M,69,65
M,56,65
M,84,65
M,37,65
Z,-25,65
AB,73.2,64.8
M,29,65
M,39,65
M,23,65
M,17,65
M,52,65
M,23,65
M,86.8,64.9
M,122.5,64.9
M,66,65
M,52,65
M,47,65
M,65,65
M,71,65
M,79,65
M,85,65
AB,42,65
M,87,65
Z,-41,65
Z,-32,65
Z,-26,65
Z,-15,65
M,4,65
M,4,65
M,24,65
M,33,65
M,43,65
M,48,65
M,48,65
M,48,65
AB,51,65
M,54,65
M,54,65
M,56,65
M,58,65
M,60,65
Y,66.3,65
M,67,65
M,83,65
M,87,65
M,87,65
M,102,65
M,99,65
U,199,65
M,40,65
M,58,65
M,56,65
M,64,65
M,76,65
M,30,65
M,101,65
M,19,65
M,28.6,65.1
M,56,65
M,67,65
M,11.4,65.2
M,59.7,65.2
M,86.4,65.2
M,40,65
M,49,65
M,62,65
M,64,65
M,85,65
M,87,65
M,89,65
M,55,65
Y,26,65
M,87,65
M,74,65
M,58,65
M,44,65
Z,-78,65
M,41,65
M,100,65
M,47,65
M,69.8,65.4
M,79,65
M,84,65
M,68.7,65.4
M,3,65
M,14,65
M,17,65
M,97,65
M,86,65
M,59,65
M,-7,66
M,29,66
M,44,66
M,68,66
Z,-125.48,65.54
M,53,66
M,25,66
M,72,66
M,39,66
M,58,66
M,67,66
M,73,66
AB,95,66
M,31,66
M,15,66
M,84,66
M,45,66
M,45,66
M,92,66
M,43,66
M,80,66
U,12,66
M,31,66
Z,-39,66
M,25,66
M,63,66
M,77,66
M,51,66
M,15,66
M,84,66
M,75,66
M,57,66
M,73,66
M,66,66
M,57,66
M,104,66
M,56,66
M,69,66
M,70,66
M,70,66
M,80,66
M,45,66
Z,-74,66
M,61,66
M,88,66
M,80,66
Y,3,66
M,50,66
M,39,66
M,44,66
Z,-35,66
M,-16,66
M,25,66
M,34,66
M,35,66
M,44,66
M,45,66
M,51.9,66.0
M,54,66
M,55,66
M,58,66
M,62,66
M,67,66
M,68,66
M,82,66
M,83,66
M,75,66
M,47,66
AB,124,66
Z,-49,66
M,56,66
M,71,66
M,20.8,66.1
M,15,66
M,63,66
M,55,66
M,26,66
M,71,66
M,83,66
M,-5,66
M,61,66
M,26,66
M,13,66
M,50,66
M,63,66
M,92.3,66.2
M,53,66
AB,120,66
Y,25.2,66.2
M,54,66
M,32,66
M,63,66
M,98,66
M,45,66
M,72,66
M,64,66
M,48,66
M,53,66
M,49,66
M,38,66
M,56,66
M,67,66
M,93,66
M,75.3,66.4
M,49,66
M,48,66
M,50,66
AB,98,66
M,22.1,66.5
Z,-110,67
M,60,67
M,62,67
M,67,67
M,79,67
M,-1,67
M,48,67
M,38,67
M,24.3,66.6
M,61.3,66.6
M,62,67
M,90,67
M,58,67
M,47,67
M,47,67
M,52,67
M,56,67
M,73,67
M,76,67
M,80,67
M,84,67
M,104,67
M,124,67
M,74,67
M,31,67
M,28,67
M,61,67
M,44,67
Y,-2,67
AB,59,67
M,67,67
M,76,67
M,82,67
M,92,67
M,93,67
M,21.0,66.8
M,32,67
M,9,67
M,72,67
M,34,67
M,62,67
Z,-135,67
Z,-80,67
M,50,67
M,79,67
M,82,67
M,27,67
Z,-11,67
M,0,67
M,32,67
M,38.3,67.0
AB,49,67
M,50,67
M,50,67
M,50,67
M,52,67
M,54,67
M,55,67
M,59,67
M,60,67
M,75,67
M,89,67
M,90.3,67.0
AB,97,67
M,107,67
M,36,67
M,86,67
M,-5,67
M,67,67
M,70,67
Z,-103,67
Z,-100,67
M,53,67
M,59,67
Z,-21,67
M,59,67
M,82,67
M,68,67
Z,-77,67
Y,-11,67
M,39,67
M,50,67
M,84,67
M,52,67
M,51,67
M,69,67
M,85,67
M,74.7,67.3
M,72,67
M,77,67
M,84,67
M,85,67
M,89,67
M,46.1,67.4
Z,-48,67
AB,53.9,67.4
M,42,67
M,22,67
M,69,67
M,-9.3,67.5
Z,-9,68
M,49,68
M,55,68
M,56,68
M,59,68
M,74,68
M,74,68
M,84,68
M,97,68
M,80.6,67.6
M,8,68
M,85,68
M,56,68
Z,-78,68
M,82.19,67.60
M,54.0,67.6
M,74,68
M,64,68
M,74,68
M,46,68
M,60,68
M,79,68
M,86,68
M,52,68
M,53,68
M,76,68
M,51,68
M,43,68
M,57,68
M,86,68
M,90,68
M,40,68
M,69,68
M,76,68
M,101.5,67.8
Y,26,68
M,52,68
M,91,68
AB,123,68
M,34,68
M,69,68
M,69,68
M,74,68
M,105,68
Y,1,68
M,43,68
M,52.66,67.89
M,46,68
M,104,68
M,70,68
M,78,68
M,80,68
M,89,68
M,90,68
M,95,68
M,61,68
M,-2,68
Z,21,68
M,22,68
M,40,68
M,42,68
M,42.9,68.0
M,45,68
M,47,68
M,55,68
M,59,68
M,63,68
AB,65,68
M,74,68
M,74,68
M,78,68
M,81,68
M,91,68
M,103,68
M,52,68
Z,-94,68
M,68,68
M,75,68
M,69,68
M,37,68
M,120,68
M,32,68
M,30,68
M,56,68
M,60,68
M,71,68
AB,94,68
M,44.1,68.2
M,41,68
M,12,68
M,47,68
M,9,68
M,106,68
M,39,68
Z,-75,68
M,22,68
M,28,68
M,56.1,68.3
M,74.8,68.3
M,76.6,68.3
M,101.7,68.3
M,65.4,68.4
M,70.5,68.4
M,88,68
M,80,68
AB,51,68
M,55,68
M,56,68
M,62,68
M,67,68
M,73,68
M,81,68
M,74,68
M,72,68
M,55.8,68.5
M,80,69
M,65,69
M,70,69
M,72,69
M,80,69
M,81,69
M,65,69
M,70,69
M,73,69
M,5,69
M,19,69
M,30,69
M,53,69
M,61,69
M,74,69
AB,32,69
M,71,69
Y,14,69
M,65,69
M,77.81,68.78
M,76,69
M,66.1,68.8
M,55,69
M,22,69
M,87,69
M,52,69
M,75,69
M,13,69
M,32,69
M,67.0,68.9
M,59,69
M,68,69
M,61,69
M,49,69
M,96,69
AB,-16,69
M,-8,69
Y,-7.4,69
Y,14.6,69
M,44,69
AB,47,69
M,51,69
M,52,69
M,62,69
M,63,69
M,64,69
M,66,69
M,72,69
M,72,69
M,80,69
M,83,69
M,87,69
M,85,69
M,75,69
M,72,69
Z,-116,69
M,59,69
M,95,69
M,70,69
M,85,69
M,59,69
M,76,69
M,88,69
M,56,69
Y,13,69
Y,3,69
M,72,69
M,81,69
M,101,69
M,-8,69
M,41,69
M,99,69
M,64,69
M,60.8,69.2
M,40,69
M,51,69
M,28,69
M,69,69
Z,-54,69
M,51,69
M,32,69
M,60,69
M,70,69
M,82,69
M,89,69
M,65,69
M,27,69
M,49,69
M,93.5,69.4
Y,3,69
M,58,69
M,50,69
M,102,69
M,68,69
M,77,69
M,77,69
M,82,69
M,85,69
M,71,69
M,62,69
Y,-20,70
M,43.6,69.5
M,50,70
M,81,70
M,40,70
M,77,70
M,52,70
M,52,70
M,58,70
AB,57,70
M,77,70
M,53,70
M,70,70
M,65,70
M,70,70
Y,84,70
M,87,70
M,88,70
M,91,70
M,67,70
M,83,70
M,70,70
M,20,70
Z,-38,70
M,78,70
M,86,70
M,61,70
M,55,70
M,86,70
M,69,70
M,66,70
Y,18,70
M,64,70
M,98,70
M,46,70
M,108,70
M,71,70
M,51,70
Y,21,70
M,48,70
AB,53,70
M,61,70
M,68,70
M,70,70
M,78,70
M,54,70
M,43,70
M,33,70
Z,-54,70
M,41,70
M,49,70
M,59,70
M,68,70
M,69,70
M,74,70
M,75,70
M,77,70
M,82,70
M,97,70
M,83,70
M,70,70
M,75,70
M,81,70
Z,10,70
M,43.8,70.1
M,117,70
M,60,70
M,63,70
M,82,70
M,41,70
Z,22,70
M,60,70
M,70,70
M,60,70
M,50,70
Z,-102,70
M,41,70
M,80,70
M,88,70
M,65,70
Y,6,70
Z,29,70
M,52,70
M,66,70
M,38,70
AB,49.0,70.4
M,89.6,70.4
M,59,70
M,70,70
M,58,70
Z,-2.2,70.5
M,46,71
M,75,71
M,63,71
M,88,71
M,14,71
M,34,71
M,50,71
M,71,71
M,79,71
AB,110.96,70.54
M,57,71
M,58,71
M,75,71
M,27,71
AB,70,71
AB,106,71
M,32.6,70.6
M,38.0,70.6
M,29,71
M,94,71
M,72,71
M,81,71
M,81,71
M,77,71
Z,-62.0,70.7
M,51,71
M,69,71
M,101.3,70.7
M,54,71
M,70,71
M,71,71
M,45,71
M,81,71
U,14,71
M,92,71
M,74,71
M,56,71
M,32,71
M,40.9,70.9
M,77,71
M,44,71
M,69,71
Z,-71,71
M,20,71
M,50,71
AB,58,71
AB,59,71
M,61,71
M,68,71
M,72,71
M,80,71
M,80.2,71.0
M,82,71
M,83,71
AB,85,71
AB,100,71
M,100,71
M,65,71
M,73.4,71.0
Z,-7,71
M,44,71
M,45,71
M,74,71
M,70,71
M,53,71
M,37,71
M,36,71
M,53,71
M,89,71
M,91,71
M,101,71
M,102,71
